28.230942, 121.039429, 29.497759, 45.932140
28.172449, 121.277580, 28.646553, 45.464794
27.869194, 121.534927, 27.855629, 44.904133
27.268883, 121.385124, 27.337406, 44.138977
26.550911, 120.860687, 26.959932, 43.208298
25.826859, 119.851967, 26.763035, 42.159069
25.516306, 119.190750, 26.762405, 41.660450
24.834177, 117.565376, 26.614420, 40.417896
24.043417, 115.802582, 26.249020, 38.946354
23.222668, 114.366791, 25.661959, 37.473099
22.776360, 113.697426, 25.356783, 36.733479
21.297390, 111.533516, 24.080828, 34.153873
20.828331, 110.822372, 23.575840, 33.268051
20.132677, 109.495766, 22.360464, 31.551302
19.719278, 108.148186, 20.829277, 29.817806
19.528811, 106.894012, 18.930986, 28.058584
19.449739, 105.453072, 16.940178, 26.362814
19.402201, 104.711044, 15.873398, 25.506941
19.216133, 102.087929, 12.756350, 23.159096
19.151987, 101.041908, 11.805612, 22.522360
19.097536, 98.566536, 9.991007, 21.600716
19.106400, 95.937889, 8.317469, 21.230534
19.082428, 93.790825, 6.474173, 21.085726
18.949310, 92.284340, 4.513153, 20.951761
18.805086, 91.176880, 2.521408, 20.924536
18.755064, 90.634438, 1.549659, 21.020647
18.643097, 89.521835, -0.035629, 21.385937
18.381849, 88.429535, -1.373608, 21.763613
18.111601, 87.429886, -2.621498, 22.201578
17.880369, 86.301041, -3.786356, 22.840876
17.751886, 85.717827, -4.251014, 23.177166
17.264236, 84.029182, -5.231772, 24.093409
17.050793, 83.562958, -5.460141, 24.304712
16.597155, 82.739922, -5.749227, 24.625788
16.132317, 82.086365, -5.805344, 24.796209
15.743012, 81.547791, -5.701129, 24.916447
15.520263, 81.219254, -5.540390, 24.985813
15.418648, 81.161171, -5.336373, 24.922140
15.396843, 81.224686, -5.220462, 24.836031
15.390446, 81.596764, -4.949569, 24.495779
15.443831, 82.150818, -4.585911, 24.044455
15.578748, 82.716286, -4.103837, 23.627645
15.715331, 83.239365, -3.356823, 23.219793
15.861825, 83.918144, -2.504996, 22.726606
16.055059, 84.851143, -1.615433, 22.132835
16.162594, 85.414688, -1.169705, 21.802040
16.478947, 86.708519, -0.282908, 21.173077
16.950708, 88.110184, 0.611075, 20.713949
17.226402, 88.817436, 1.077665, 20.565992
18.213718, 91.122971, 2.588712, 20.426517
18.554329, 91.930206, 3.178823, 20.481445
19.245031, 93.547798, 4.408550, 20.771072
20.067713, 95.165108, 5.663971, 21.404903
20.961115, 96.736221, 6.951438, 22.323599
21.902323, 98.292480, 8.240188, 23.463335
22.884924, 99.875801, 9.591187, 24.813828
23.371197, 100.590057, 10.306780, 25.549768
24.350170, 101.887810, 11.928779, 27.180698
25.328609, 102.966797, 13.643994, 28.922291
26.334673, 104.063004, 15.417006, 30.784851
26.837576, 104.689461, 16.272730, 31.734024
26.837576, 104.689461, 16.272730, 31.734024
29.417070, 108.596184, 19.913660, 36.548767
29.999413, 109.376030, 20.692846, 37.630688
31.187843, 110.680702, 22.191910, 39.739651
32.439133, 111.873520, 23.607965, 41.840340
33.788334, 113.139511, 24.841351, 43.947594
35.104462, 114.442192, 25.948950, 45.980953
36.220181, 115.669647, 27.138309, 47.894962
36.682125, 116.226112, 27.841879, 48.826584
37.427677, 117.179352, 29.325970, 50.556637
38.004616, 117.918335, 30.756124, 52.070690
38.555618, 118.617226, 32.108776, 53.517384
38.961597, 119.221489, 33.225586, 54.693798
39.129066, 119.482483, 33.828434, 55.272179
39.358986, 119.920395, 35.103691, 56.375713
39.312134, 120.016197, 35.453064, 56.595158
39.063591, 119.990524, 36.041687, 56.785458
38.713676, 119.644127, 36.376797, 56.638432
38.315487, 118.999443, 36.468498, 56.205044
37.800133, 118.224968, 36.257469, 55.458122
37.253342, 117.385971, 36.022511, 54.659901
36.937706, 116.955605, 35.834721, 54.184998
36.220798, 115.921967, 35.302914, 53.025948
35.395840, 114.712494, 34.665161, 51.681683
34.485226, 113.305305, 33.941933, 50.182831
33.622059, 111.765823, 33.055183, 48.595501
33.230522, 110.999321, 32.523209, 47.780872
32.082081, 108.725494, 30.115404, 44.859020
31.683954, 107.990166, 29.183407, 43.810810
30.757374, 106.477707, 27.360086, 41.671944
29.633535, 104.796814, 25.569906, 39.433182
28.482304, 103.012589, 23.729771, 37.194344
27.378075, 101.225784, 21.816637, 35.028950
26.212090, 99.436172, 19.979746, 32.963341
25.546793, 98.519394, 19.069515, 31.913589
24.112659, 96.630630, 17.379805, 29.913719
22.717260, 94.579681, 15.811577, 28.203896
21.477413, 92.441307, 14.126234, 26.794844
